,Country/Region,Lat,Long,date,date_confirmed_cases
24643,Botswana,-22.3285,24.6849,6/14/20,60.0
24644,Brazil,-14.235,-51.9253,6/14/20,867624.0
24645,Brunei,4.5353,114.7277,6/14/20,141.0
24646,Bulgaria,42.7339,25.4858,6/14/20,3290.0
24647,Burkina Faso,12.2383,-1.5616,6/14/20,894.0
24648,Burma,21.9162,95.956,6/14/20,261.0
24649,Burundi,-3.3731,29.9189,6/14/20,85.0
24650,Cabo Verde,16.5388,-23.0418,6/14/20,750.0
24651,Cambodia,11.55,104.9167,6/14/20,128.0
24652,Cameroon,3.8480000000000003,11.5021,6/14/20,8681.0
24653,Canada,45.61112857142857,-79.96359285714286,6/14/20,7171.714285714285
24654,Central African Republic,6.6111,20.9394,6/14/20,2057.0
24655,Chad,15.4542,18.7322,6/14/20,850.0
24656,Chile,-35.6751,-71.543,6/14/20,174293.0
24657,China,32.887645454545456,111.78599090909094,6/14/20,2555.6060606060605
24658,Colombia,4.5709,-74.2973,6/14/20,50939.0
24659,Comoros,-11.6455,43.3333,6/14/20,176.0
24660,Congo (Brazzaville),-0.228,15.8277,6/14/20,728.0
24661,Congo (Kinshasa),-4.0383,21.7587,6/14/20,4778.0
24662,Costa Rica,9.7489,-83.7534,6/14/20,1715.0
24663,Cote d'Ivoire,7.54,-5.5471,6/14/20,5084.0
24664,Croatia,45.1,15.2,6/14/20,2252.0
24665,Cuba,21.521757,-77.78116700000002,6/14/20,2248.0
24666,Cyprus,35.1264,33.4299,6/14/20,983.0
24667,Czechia,49.8175,15.472999999999999,6/14/20,10024.0
24668,Denmark,63.287800000000004,-13.338100000000003,6/14/20,4131.0
24669,Diamond Princess,0.0,0.0,6/14/20,712.0
24670,Djibouti,11.8251,42.5903,6/14/20,4465.0
24671,Dominican Republic,18.7357,-70.1627,6/14/20,22962.0
24672,Ecuador,-1.8312,-78.1834,6/14/20,46751.0
24673,Egypt,26.820553000000004,30.802497999999996,6/14/20,44598.0
24674,El Salvador,13.7942,-88.8965,6/14/20,3720.0
24675,Equatorial Guinea,1.6508,10.2679,6/14/20,1306.0
24676,Eritrea,15.1794,39.7823,6/14/20,96.0
24677,Estonia,58.5953,25.0136,6/14/20,1973.0
24678,Eswatini,-26.5225,31.4659,6/14/20,490.0
24679,Ethiopia,9.145,40.4897,6/14/20,3345.0
24680,Finland,61.92411,25.748151,6/14/20,7104.0
24681,France,8.308854090909092,5.458262363636362,6/14/20,17679.909090909092
24682,Gabon,-0.8037,11.6094,6/14/20,3463.0
24683,Georgia,42.3154,43.3569,6/14/20,864.0
24684,Germany,51.165690999999995,10.451526,6/14/20,187518.0
24685,Ghana,7.9465,-1.0232,6/14/20,11964.0
24686,Greece,39.0742,21.8243,6/14/20,3121.0
24687,Guatemala,15.7835,-90.2308,6/14/20,9845.0
24688,Guinea,9.9456,-9.6966,6/14/20,4532.0
24689,Guinea-Bissau,11.8037,-15.1804,6/14/20,1460.0
24690,Guyana,4.860416000000002,-58.93018000000001,6/14/20,159.0
24691,Haiti,18.9712,-72.2852,6/14/20,4165.0
24692,Honduras,15.2,-86.2419,6/14/20,8858.0
24693,Hungary,47.1625,19.5033,6/14/20,4069.0
24694,Iceland,64.9631,-19.0208,6/14/20,1810.0
24695,India,20.593684,78.96288,6/14/20,332424.0
24696,Indonesia,-0.7893,113.9213,6/14/20,38277.0
24697,Iran,32.427908,53.68804599999999,6/14/20,187427.0
24698,Iraq,33.223191,43.679291,6/14/20,20209.0
24699,Ireland,53.1424,-7.6921,6/14/20,25303.0
24700,Israel,31.046051000000002,34.851612,6/14/20,19055.0
24701,Italy,41.87194,12.56738,6/14/20,236989.0
24702,Jamaica,18.1096,-77.2975,6/14/20,617.0
24703,Japan,36.204824,138.252924,6/14/20,17369.0
24704,Jordan,31.24,36.51,6/14/20,961.0
24705,Kazakhstan,48.0196,66.9237,6/14/20,14496.0
24706,Kenya,-0.0236,37.9062,6/14/20,3594.0
24707,"Korea, South",35.90775700000001,127.766922,6/14/20,12121.0
24708,Kosovo,42.602636,20.902977,6/14/20,1437.0
24709,Kuwait,29.311659999999996,47.481766,6/14/20,35920.0
24710,Kyrgyzstan,41.20438,74.766098,6/14/20,2285.0
24711,Latvia,56.8796,24.6032,6/14/20,1097.0
24712,Lebanon,33.8547,35.8623,6/14/20,1446.0
24713,Lesotho,-29.61,28.2336,6/14/20,4.0
24714,Liberia,6.4280550000000005,-9.429499,6/14/20,458.0
24715,Libya,26.3351,17.228331,6/14/20,454.0
24716,Lithuania,55.1694,23.8813,6/14/20,1768.0
24717,Luxembourg,49.8153,6.1296,6/14/20,4070.0
24718,Madagascar,-18.766947000000002,46.869107,6/14/20,1272.0
24719,Malawi,-13.2543,34.3015,6/14/20,547.0
24720,Malaysia,4.210483999999999,101.97576600000001,6/14/20,8453.0
24721,Maldives,3.2028,73.2207,6/14/20,2035.0
24722,Mali,17.570692,-3.996166000000001,6/14/20,1809.0
24723,Malta,35.9375,14.3754,6/14/20,649.0
24724,Mauritania,21.0079,-10.9408,6/14/20,1783.0
24725,Mauritius,-20.348404000000002,57.552152,6/14/20,337.0
24726,Mexico,23.6345,-102.5528,6/14/20,146837.0
24727,Moldova,47.4116,28.3699,6/14/20,11740.0
24728,Monaco,43.7333,7.4167,6/14/20,99.0
24729,Mongolia,46.8625,103.8467,6/14/20,197.0
24730,Montenegro,42.708678000000006,19.37439,6/14/20,325.0
24731,Morocco,31.7917,-7.0926,6/14/20,8793.0
24732,Mozambique,-18.665695,35.529562,6/14/20,583.0
24733,Namibia,-22.9576,18.4904,6/14/20,32.0
24734,Nepal,28.1667,84.25,6/14/20,5760.0
24735,Netherlands,21.408839999999998,-52.99206,6/14/20,9798.0
24736,New Zealand,-40.9006,174.886,6/14/20,1504.0
24737,Nicaragua,12.865416,-85.207229,6/14/20,1464.0
24738,Niger,17.607789,8.081666,6/14/20,980.0
24739,Nigeria,9.082,8.6753,6/14/20,16085.0
24740,North Macedonia,41.6086,21.7453,6/14/20,4057.0
24741,Norway,60.472,8.4689,6/14/20,8631.0
24742,Oman,21.512583,55.92325500000001,6/14/20,23481.0
24743,Pakistan,30.3753,69.3451,6/14/20,144478.0
24744,Panama,8.538,-80.7821,6/14/20,21418.0
24745,Paraguay,-23.4425,-58.4438,6/14/20,1289.0
24746,Peru,-9.19,-75.0152,6/14/20,229736.0
24747,Philippines,12.879721,121.77401699999999,6/14/20,25930.0
24748,Poland,51.9194,19.1451,6/14/20,29392.0
24749,Portugal,39.3999,-8.2245,6/14/20,36690.0
24750,Qatar,25.3548,51.1839,6/14/20,79602.0
24751,Romania,45.9432,24.9668,6/14/20,21999.0
24752,Russia,61.52401,105.31875600000001,6/14/20,528267.0
24753,Rwanda,-1.9403,29.8739,6/14/20,582.0
24754,San Marino,43.9424,12.4578,6/14/20,694.0
24755,Sao Tome and Principe,0.1864,6.6131,6/14/20,661.0
24756,Saudi Arabia,23.885942,45.079162,6/14/20,127541.0
24757,Senegal,14.4974,-14.4524,6/14/20,5090.0
24758,Serbia,44.0165,21.0059,6/14/20,12310.0
24759,Seychelles,-4.6796,55.492,6/14/20,11.0
24760,Sierra Leone,8.460555000000001,-11.779889,6/14/20,1169.0
24761,Singapore,1.2833,103.8333,6/14/20,40604.0
24762,Slovakia,48.669,19.699,6/14/20,1548.0
24763,Slovenia,46.1512,14.9955,6/14/20,1495.0
24764,Somalia,5.152149,46.199616,6/14/20,2618.0
24765,South Africa,-30.5595,22.9375,6/14/20,70038.0
24766,South Sudan,6.8770000000000024,31.307,6/14/20,1693.0
24767,Spain,40.463667,-3.7492199999999998,6/14/20,243928.0
24768,Sri Lanka,7.873054,80.77179699999998,6/14/20,1889.0
24769,Sudan,12.8628,30.2176,6/14/20,7220.0
24770,Suriname,3.9193,-56.0278,6/14/20,208.0
24771,Sweden,60.128161,18.643501,6/14/20,51614.0
24772,Switzerland,46.8182,8.2275,6/14/20,31117.0
24773,Syria,34.802075,38.99681500000001,6/14/20,177.0
24774,Taiwan*,23.7,121.0,6/14/20,443.0
24775,Tajikistan,38.861,71.2761,6/14/20,5035.0
24776,Tanzania,-6.369028,34.888822,6/14/20,509.0
24777,Thailand,15.870032,100.992541,6/14/20,3135.0
24778,Togo,8.6195,0.8248,6/14/20,530.0
24779,Trinidad and Tobago,10.6918,-61.2225,6/14/20,123.0
24780,Tunisia,33.886917,9.537499,6/14/20,1096.0
24781,Turkey,38.9637,35.2433,6/14/20,178239.0
24782,US,40.0,-100.0,6/14/20,2094366.0
24783,Uganda,1.373333,32.290275,6/14/20,696.0
24784,Ukraine,48.3794,31.1656,6/14/20,31851.0
24785,United Arab Emirates,23.424076,53.847818000000004,6/14/20,42294.0
24786,United Kingdom,24.548172545454545,-43.90224236363636,6/14/20,24805.18181818182
24787,Uruguay,-32.5228,-55.7658,6/14/20,848.0
24788,Uzbekistan,41.377491,64.585262,6/14/20,5080.0
24789,Venezuela,6.4238,-66.5897,6/14/20,2978.0
24790,Vietnam,14.058323999999999,108.277199,6/14/20,334.0
24791,West Bank and Gaza,31.9522,35.2332,6/14/20,492.0
24792,Yemen,15.552726999999999,48.516388,6/14/20,728.0
24793,Zambia,-13.133897,27.849332,6/14/20,1358.0
24794,Zimbabwe,-19.015438,29.154857,6/14/20,383.0
24795,Afghanistan,33.93911,67.709953,6/15/20,25527.0
24796,Albania,41.1533,20.1683,6/15/20,1590.0
24797,Algeria,28.0339,1.6596,6/15/20,11031.0
24798,Andorra,42.5063,1.5218,6/15/20,853.0
24799,Angola,-11.2027,17.8739,6/15/20,142.0
24800,Argentina,-38.4161,-63.6167,6/15/20,32785.0
24801,Armenia,40.0691,45.0382,6/15/20,17064.0
24802,Australia,-32.106275000000004,141.35548749999998,6/15/20,918.375
24803,Austria,47.5162,14.5501,6/15/20,17135.0
24804,Azerbaijan,40.1431,47.5769,6/15/20,10324.0
24805,Bahamas,25.025885,-78.035889,6/15/20,103.0
24806,Bahrain,26.0275,50.55,6/15/20,19013.0
24807,Bangladesh,23.685,90.3563,6/15/20,90619.0
24808,Barbados,13.1939,-59.5432,6/15/20,97.0
24809,Belarus,53.7098,27.9534,6/15/20,54680.0
24810,Belgium,50.8333,4.469936,6/15/20,60100.0
24811,Benin,9.3077,2.3158,6/15/20,483.0
24812,Bolivia,-16.2902,-63.5887,6/15/20,19073.0
24813,Bosnia and Herzegovina,43.9159,17.6791,6/15/20,3040.0
24814,Botswana,-22.3285,24.6849,6/15/20,60.0
24815,Brazil,-14.235,-51.9253,6/15/20,888271.0
24816,Brunei,4.5353,114.7277,6/15/20,141.0
24817,Bulgaria,42.7339,25.4858,6/15/20,3341.0
24818,Burkina Faso,12.2383,-1.5616,6/15/20,894.0
24819,Burma,21.9162,95.956,6/15/20,262.0
24820,Burundi,-3.3731,29.9189,6/15/20,85.0
24821,Cabo Verde,16.5388,-23.0418,6/15/20,760.0
24822,Cambodia,11.55,104.9167,6/15/20,128.0
24823,Cameroon,3.8480000000000003,11.5021,6/15/20,9864.0
24824,Canada,45.61112857142857,-79.96359285714286,6/15/20,7197.357142857143
24825,Central African Republic,6.6111,20.9394,6/15/20,2222.0
24826,Chad,15.4542,18.7322,6/15/20,850.0
24827,Chile,-35.6751,-71.543,6/15/20,179436.0
24828,China,32.887645454545456,111.78599090909094,6/15/20,2556.909090909091
24829,Colombia,4.5709,-74.2973,6/15/20,53063.0
24830,Comoros,-11.6455,43.3333,6/15/20,176.0
24831,Congo (Brazzaville),-0.228,15.8277,6/15/20,883.0
24832,Congo (Kinshasa),-4.0383,21.7587,6/15/20,4837.0
24833,Costa Rica,9.7489,-83.7534,6/15/20,1744.0
24834,Cote d'Ivoire,7.54,-5.5471,6/15/20,5439.0
24835,Croatia,45.1,15.2,6/15/20,2254.0
24836,Cuba,21.521757,-77.78116700000002,6/15/20,2262.0
24837,Cyprus,35.1264,33.4299,6/15/20,985.0
24838,Czechia,49.8175,15.472999999999999,6/15/20,10064.0
24839,Denmark,63.287800000000004,-13.338100000000003,6/15/20,4139.0
24840,Diamond Princess,0.0,0.0,6/15/20,712.0
24841,Djibouti,11.8251,42.5903,6/15/20,4501.0
24842,Dominican Republic,18.7357,-70.1627,6/15/20,23271.0
24843,Ecuador,-1.8312,-78.1834,6/15/20,47322.0
24844,Egypt,26.820553000000004,30.802497999999996,6/15/20,46289.0
24845,El Salvador,13.7942,-88.8965,6/15/20,3826.0
24846,Equatorial Guinea,1.6508,10.2679,6/15/20,1306.0
24847,Eritrea,15.1794,39.7823,6/15/20,109.0
24848,Estonia,58.5953,25.0136,6/15/20,1974.0
24849,Eswatini,-26.5225,31.4659,6/15/20,506.0
24850,Ethiopia,9.145,40.4897,6/15/20,3521.0
24851,Finland,61.92411,25.748151,6/15/20,7108.0
24852,France,8.308854090909092,5.458262363636362,6/15/20,17693.727272727272
24853,Gabon,-0.8037,11.6094,6/15/20,4033.0
24854,Georgia,42.3154,43.3569,6/15/20,879.0
24855,Germany,51.165690999999995,10.451526,6/15/20,187682.0
24856,Ghana,7.9465,-1.0232,6/15/20,11964.0
24857,Greece,39.0742,21.8243,6/15/20,3134.0
24858,Guatemala,15.7835,-90.2308,6/15/20,10272.0
24859,Guinea,9.9456,-9.6966,6/15/20,4572.0
24860,Guinea-Bissau,11.8037,-15.1804,6/15/20,1492.0
24861,Guyana,4.860416000000002,-58.93018000000001,6/15/20,159.0
24862,Haiti,18.9712,-72.2852,6/15/20,4441.0
24863,Honduras,15.2,-86.2419,6/15/20,9178.0
24864,Hungary,47.1625,19.5033,6/15/20,4076.0
24865,Iceland,64.9631,-19.0208,6/15/20,1810.0
24866,India,20.593684,78.96288,6/15/20,343091.0
24867,Indonesia,-0.7893,113.9213,6/15/20,39294.0
24868,Iran,32.427908,53.68804599999999,6/15/20,189876.0
24869,Iraq,33.223191,43.679291,6/15/20,21315.0
24870,Ireland,53.1424,-7.6921,6/15/20,25321.0
24871,Israel,31.046051000000002,34.851612,6/15/20,19237.0
24872,Italy,41.87194,12.56738,6/15/20,237290.0
24873,Jamaica,18.1096,-77.2975,6/15/20,621.0
24874,Japan,36.204824,138.252924,6/15/20,17439.0
24875,Jordan,31.24,36.51,6/15/20,979.0
24876,Kazakhstan,48.0196,66.9237,6/15/20,15192.0
24877,Kenya,-0.0236,37.9062,6/15/20,3727.0
24878,"Korea, South",35.90775700000001,127.766922,6/15/20,12155.0
24879,Kosovo,42.602636,20.902977,6/15/20,1486.0
24880,Kuwait,29.311659999999996,47.481766,6/15/20,36431.0
24881,Kyrgyzstan,41.20438,74.766098,6/15/20,2472.0
24882,Latvia,56.8796,24.6032,6/15/20,1097.0
24883,Lebanon,33.8547,35.8623,6/15/20,1464.0
24884,Lesotho,-29.61,28.2336,6/15/20,4.0
24885,Liberia,6.4280550000000005,-9.429499,6/15/20,498.0
24886,Libya,26.3351,17.228331,6/15/20,467.0
24887,Lithuania,55.1694,23.8813,6/15/20,1773.0
24888,Luxembourg,49.8153,6.1296,6/15/20,4072.0
24889,Madagascar,-18.766947000000002,46.869107,6/15/20,1290.0
24890,Malawi,-13.2543,34.3015,6/15/20,555.0
24891,Malaysia,4.210483999999999,101.97576600000001,6/15/20,8494.0
24892,Maldives,3.2028,73.2207,6/15/20,2065.0
24893,Mali,17.570692,-3.996166000000001,6/15/20,1860.0
24894,Malta,35.9375,14.3754,6/15/20,650.0
24895,Mauritania,21.0079,-10.9408,6/15/20,1887.0
24896,Mauritius,-20.348404000000002,57.552152,6/15/20,337.0
24897,Mexico,23.6345,-102.5528,6/15/20,150264.0
24898,Moldova,47.4116,28.3699,6/15/20,11879.0
24899,Monaco,43.7333,7.4167,6/15/20,99.0
24900,Mongolia,46.8625,103.8467,6/15/20,197.0
24901,Montenegro,42.708678000000006,19.37439,6/15/20,326.0
24902,Morocco,31.7917,-7.0926,6/15/20,8885.0
24903,Mozambique,-18.665695,35.529562,6/15/20,609.0
24904,Namibia,-22.9576,18.4904,6/15/20,32.0
24905,Nepal,28.1667,84.25,6/15/20,6211.0
24906,Netherlands,21.408839999999998,-52.99206,6/15/20,9831.0
24907,New Zealand,-40.9006,174.886,6/15/20,1506.0
24908,Nicaragua,12.865416,-85.207229,6/15/20,1464.0
24909,Niger,17.607789,8.081666,6/15/20,980.0
24910,Nigeria,9.082,8.6753,6/15/20,16658.0
24911,North Macedonia,41.6086,21.7453,6/15/20,4157.0
24912,Norway,60.472,8.4689,6/15/20,8647.0
24913,Oman,21.512583,55.92325500000001,6/15/20,24524.0
24914,Pakistan,30.3753,69.3451,6/15/20,148921.0
24915,Panama,8.538,-80.7821,6/15/20,21422.0
24916,Paraguay,-23.4425,-58.4438,6/15/20,1296.0
24917,Peru,-9.19,-75.0152,6/15/20,232992.0
24918,Philippines,12.879721,121.77401699999999,6/15/20,26420.0
24919,Poland,51.9194,19.1451,6/15/20,29788.0
24920,Portugal,39.3999,-8.2245,6/15/20,37036.0
24921,Qatar,25.3548,51.1839,6/15/20,80876.0
24922,Romania,45.9432,24.9668,6/15/20,22165.0
24923,Russia,61.52401,105.31875600000001,6/15/20,536484.0
24924,Rwanda,-1.9403,29.8739,6/15/20,612.0
24925,San Marino,43.9424,12.4578,6/15/20,694.0
24926,Sao Tome and Principe,0.1864,6.6131,6/15/20,662.0
24927,Saudi Arabia,23.885942,45.079162,6/15/20,132048.0
24928,Senegal,14.4974,-14.4524,6/15/20,5173.0
24929,Serbia,44.0165,21.0059,6/15/20,12367.0
24930,Seychelles,-4.6796,55.492,6/15/20,11.0
24931,Sierra Leone,8.460555000000001,-11.779889,6/15/20,1176.0
24932,Singapore,1.2833,103.8333,6/15/20,40818.0
24933,Slovakia,48.669,19.699,6/15/20,1552.0
24934,Slovenia,46.1512,14.9955,6/15/20,1496.0
24935,Somalia,5.152149,46.199616,6/15/20,2642.0
24936,South Africa,-30.5595,22.9375,6/15/20,73533.0
24937,South Sudan,6.8770000000000024,31.307,6/15/20,1693.0
24938,Spain,40.463667,-3.7492199999999998,6/15/20,244109.0
24939,Sri Lanka,7.873054,80.77179699999998,6/15/20,1905.0
24940,Sudan,12.8628,30.2176,6/15/20,7435.0
24941,Suriname,3.9193,-56.0278,6/15/20,229.0
24942,Sweden,60.128161,18.643501,6/15/20,52383.0
24943,Switzerland,46.8182,8.2275,6/15/20,31131.0
24944,Syria,34.802075,38.99681500000001,6/15/20,177.0
24945,Taiwan*,23.7,121.0,6/15/20,445.0
24946,Tajikistan,38.861,71.2761,6/15/20,5097.0
24947,Tanzania,-6.369028,34.888822,6/15/20,509.0
24948,Thailand,15.870032,100.992541,6/15/20,3135.0
24949,Togo,8.6195,0.8248,6/15/20,531.0
24950,Trinidad and Tobago,10.6918,-61.2225,6/15/20,123.0
24951,Tunisia,33.886917,9.537499,6/15/20,1110.0
24952,Turkey,38.9637,35.2433,6/15/20,179831.0
24953,US,40.0,-100.0,6/15/20,2114026.0
24954,Uganda,1.373333,32.290275,6/15/20,705.0
24955,Ukraine,48.3794,31.1656,6/15/20,32536.0
24956,United Arab Emirates,23.424076,53.847818000000004,6/15/20,42636.0
24957,United Kingdom,24.548172545454545,-43.90224236363636,6/15/20,24898.909090909092
24958,Uruguay,-32.5228,-55.7658,6/15/20,848.0
24959,Uzbekistan,41.377491,64.585262,6/15/20,5263.0
24960,Venezuela,6.4238,-66.5897,6/15/20,3062.0
24961,Vietnam,14.058323999999999,108.277199,6/15/20,334.0
24962,West Bank and Gaza,31.9522,35.2332,6/15/20,505.0
24963,Yemen,15.552726999999999,48.516388,6/15/20,844.0
24964,Zambia,-13.133897,27.849332,6/15/20,1382.0
24965,Zimbabwe,-19.015438,29.154857,6/15/20,387.0
24966,Afghanistan,33.93911,67.709953,6/16/20,26310.0
24967,Albania,41.1533,20.1683,6/16/20,1672.0
24968,Algeria,28.0339,1.6596,6/16/20,11147.0
24969,Andorra,42.5063,1.5218,6/16/20,854.0
24970,Angola,-11.2027,17.8739,6/16/20,148.0
24971,Argentina,-38.4161,-63.6167,6/16/20,34159.0
24972,Armenia,40.0691,45.0382,6/16/20,17489.0
24973,Australia,-32.106275000000004,141.35548749999998,6/16/20,921.25
24974,Austria,47.5162,14.5501,6/16/20,17189.0
24975,Azerbaijan,40.1431,47.5769,6/16/20,10662.0
24976,Bahamas,25.025885,-78.035889,6/16/20,104.0
24977,Bahrain,26.0275,50.55,6/16/20,19553.0
24978,Bangladesh,23.685,90.3563,6/16/20,94481.0
24979,Barbados,13.1939,-59.5432,6/16/20,97.0
24980,Belarus,53.7098,27.9534,6/16/20,55369.0
24981,Belgium,50.8333,4.469936,6/16/20,60155.0
24982,Benin,9.3077,2.3158,6/16/20,532.0
24983,Bolivia,-16.2902,-63.5887,6/16/20,19883.0
24984,Bosnia and Herzegovina,43.9159,17.6791,6/16/20,3085.0
24985,Botswana,-22.3285,24.6849,6/16/20,60.0
24986,Brazil,-14.235,-51.9253,6/16/20,923189.0
24987,Brunei,4.5353,114.7277,6/16/20,141.0
24988,Bulgaria,42.7339,25.4858,6/16/20,3453.0
24989,Burkina Faso,12.2383,-1.5616,6/16/20,895.0
24990,Burma,21.9162,95.956,6/16/20,262.0
24991,Burundi,-3.3731,29.9189,6/16/20,104.0
24992,Cabo Verde,16.5388,-23.0418,6/16/20,781.0
24993,Cambodia,11.55,104.9167,6/16/20,128.0
24994,Cameroon,3.8480000000000003,11.5021,6/16/20,9864.0
24995,Canada,45.61112857142857,-79.96359285714286,6/16/20,7220.5
24996,Central African Republic,6.6111,20.9394,6/16/20,2410.0
24997,Chad,15.4542,18.7322,6/16/20,853.0
24998,Chile,-35.6751,-71.543,6/16/20,184449.0
24999,China,32.887645454545456,111.78599090909094,6/16/20,2558.242424242424
25000,Colombia,4.5709,-74.2973,6/16/20,54931.0
25001,Comoros,-11.6455,43.3333,6/16/20,197.0
25002,Congo (Brazzaville),-0.228,15.8277,6/16/20,883.0
25003,Congo (Kinshasa),-4.0383,21.7587,6/16/20,4974.0
25004,Costa Rica,9.7489,-83.7534,6/16/20,1796.0
25005,Cote d'Ivoire,7.54,-5.5471,6/16/20,5679.0
25006,Croatia,45.1,15.2,6/16/20,2255.0
25007,Cuba,21.521757,-77.78116700000002,6/16/20,2273.0
25008,Cyprus,35.1264,33.4299,6/16/20,985.0
25009,Czechia,49.8175,15.472999999999999,6/16/20,10111.0
25010,Denmark,63.287800000000004,-13.338100000000003,6/16/20,4150.0
25011,Diamond Princess,0.0,0.0,6/16/20,712.0
25012,Djibouti,11.8251,42.5903,6/16/20,4539.0
25013,Dominican Republic,18.7357,-70.1627,6/16/20,23686.0
25014,Ecuador,-1.8312,-78.1834,6/16/20,47943.0
25015,Egypt,26.820553000000004,30.802497999999996,6/16/20,47856.0
25016,El Salvador,13.7942,-88.8965,6/16/20,3941.0
25017,Equatorial Guinea,1.6508,10.2679,6/16/20,1664.0
25018,Eritrea,15.1794,39.7823,6/16/20,121.0
25019,Estonia,58.5953,25.0136,6/16/20,1975.0
25020,Eswatini,-26.5225,31.4659,6/16/20,520.0
25021,Ethiopia,9.145,40.4897,6/16/20,3630.0
25022,Finland,61.92411,25.748151,6/16/20,7112.0
25023,France,8.308854090909092,5.458262363636362,6/16/20,17725.0
25024,Gabon,-0.8037,11.6094,6/16/20,4114.0
25025,Georgia,42.3154,43.3569,6/16/20,879.0
25026,Germany,51.165690999999995,10.451526,6/16/20,188252.0
25027,Ghana,7.9465,-1.0232,6/16/20,12193.0
25028,Greece,39.0742,21.8243,6/16/20,3148.0
25029,Guatemala,15.7835,-90.2308,6/16/20,10706.0
25030,Guinea,9.9456,-9.6966,6/16/20,4639.0
25031,Guinea-Bissau,11.8037,-15.1804,6/16/20,1492.0
25032,Guyana,4.860416000000002,-58.93018000000001,6/16/20,171.0
25033,Haiti,18.9712,-72.2852,6/16/20,4547.0
25034,Honduras,15.2,-86.2419,6/16/20,9656.0
25035,Hungary,47.1625,19.5033,6/16/20,4077.0
25036,Iceland,64.9631,-19.0208,6/16/20,1812.0
25037,India,20.593684,78.96288,6/16/20,354065.0
25038,Indonesia,-0.7893,113.9213,6/16/20,40400.0
25039,Iran,32.427908,53.68804599999999,6/16/20,192439.0
25040,Iraq,33.223191,43.679291,6/16/20,22700.0
25041,Ireland,53.1424,-7.6921,6/16/20,25334.0
25042,Israel,31.046051000000002,34.851612,6/16/20,19495.0
25043,Italy,41.87194,12.56738,6/16/20,237500.0
25044,Jamaica,18.1096,-77.2975,6/16/20,621.0
25045,Japan,36.204824,138.252924,6/16/20,17484.0
25046,Jordan,31.24,36.51,6/16/20,981.0
25047,Kazakhstan,48.0196,66.9237,6/16/20,15542.0
25048,Kenya,-0.0236,37.9062,6/16/20,3860.0
25049,"Korea, South",35.90775700000001,127.766922,6/16/20,12198.0
25050,Kosovo,42.602636,20.902977,6/16/20,1486.0
25051,Kuwait,29.311659999999996,47.481766,6/16/20,36958.0
25052,Kyrgyzstan,41.20438,74.766098,6/16/20,2562.0
25053,Latvia,56.8796,24.6032,6/16/20,1098.0
25054,Lebanon,33.8547,35.8623,6/16/20,1473.0
25055,Lesotho,-29.61,28.2336,6/16/20,4.0
25056,Liberia,6.4280550000000005,-9.429499,6/16/20,509.0
25057,Libya,26.3351,17.228331,6/16/20,484.0
25058,Lithuania,55.1694,23.8813,6/16/20,1776.0
25059,Luxembourg,49.8153,6.1296,6/16/20,4075.0
25060,Madagascar,-18.766947000000002,46.869107,6/16/20,1317.0
25061,Malawi,-13.2543,34.3015,6/16/20,564.0
25062,Malaysia,4.210483999999999,101.97576600000001,6/16/20,8505.0
25063,Maldives,3.2028,73.2207,6/16/20,2094.0
25064,Mali,17.570692,-3.996166000000001,6/16/20,1885.0
25065,Malta,35.9375,14.3754,6/16/20,656.0
25066,Mauritania,21.0079,-10.9408,6/16/20,2057.0
25067,Mauritius,-20.348404000000002,57.552152,6/16/20,337.0
25068,Mexico,23.6345,-102.5528,6/16/20,154863.0
25069,Moldova,47.4116,28.3699,6/16/20,12254.0
25070,Monaco,43.7333,7.4167,6/16/20,99.0
25071,Mongolia,46.8625,103.8467,6/16/20,197.0
25072,Montenegro,42.708678000000006,19.37439,6/16/20,326.0
25073,Morocco,31.7917,-7.0926,6/16/20,8931.0
25074,Mozambique,-18.665695,35.529562,6/16/20,638.0
25075,Namibia,-22.9576,18.4904,6/16/20,34.0
25076,Nepal,28.1667,84.25,6/16/20,6591.0
25077,Netherlands,21.408839999999998,-52.99206,6/16/20,9859.0
25078,New Zealand,-40.9006,174.886,6/16/20,1506.0
25079,Nicaragua,12.865416,-85.207229,6/16/20,1823.0
25080,Niger,17.607789,8.081666,6/16/20,1016.0
25081,Nigeria,9.082,8.6753,6/16/20,17148.0
25082,North Macedonia,41.6086,21.7453,6/16/20,4299.0
25083,Norway,60.472,8.4689,6/16/20,8660.0
25084,Oman,21.512583,55.92325500000001,6/16/20,25269.0
25085,Pakistan,30.3753,69.3451,6/16/20,154760.0
25086,Panama,8.538,-80.7821,6/16/20,21962.0
25087,Paraguay,-23.4425,-58.4438,6/16/20,1303.0
25088,Peru,-9.19,-75.0152,6/16/20,237156.0
25089,Philippines,12.879721,121.77401699999999,6/16/20,26781.0
25090,Poland,51.9194,19.1451,6/16/20,30195.0
25091,Portugal,39.3999,-8.2245,6/16/20,37336.0
25092,Qatar,25.3548,51.1839,6/16/20,82077.0
25093,Romania,45.9432,24.9668,6/16/20,22415.0
25094,Russia,61.52401,105.31875600000001,6/16/20,544725.0
25095,Rwanda,-1.9403,29.8739,6/16/20,636.0
25096,San Marino,43.9424,12.4578,6/16/20,694.0
25097,Sao Tome and Principe,0.1864,6.6131,6/16/20,671.0
25098,Saudi Arabia,23.885942,45.079162,6/16/20,136315.0
25099,Senegal,14.4974,-14.4524,6/16/20,5247.0
